,tenure,InternetService,PaymentMethod,MonthlyCharges,Cost/service,SecurityCost,StreamingCost,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn
2919,49.0,1.0,3.0,49.65,602.475,602.475,1204.95,2409.9,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2920,72.0,1.0,0.0,85.1,879.342857142857,1636.9126708427546,1758.685714285714,6155.4,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0
2921,9.0,2.0,1.0,95.5,165.82,0.0,331.64,829.1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
2922,28.0,2.0,0.0,92.35,433.81666666666666,433.81666666666666,867.6333333333333,2602.9,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
2923,54.0,2.0,0.0,89.8,933.4,933.4,933.4,4667.0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
2924,11.0,2.0,1.0,74.55,206.1875,206.1875,0.0,824.75,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2925,50.0,2.0,0.0,103.05,858.9166666666666,0.0,1717.8333333333333,5153.5,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0
2926,69.0,2.0,1.0,116.0,1022.85625,1636.9126708427546,1901.7543253004314,6813.30095644852,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0
2927,1.0,2.0,1.0,69.9,23.3,0.0,0.0,69.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2928,68.0,2.0,2.0,95.1,954.7714285714285,1636.9126708427546,954.7714285714285,6683.4,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0
2929,40.0,1.0,0.0,40.25,391.0125,782.025,0.0,1564.05,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
2930,31.0,0.0,0.0,25.75,755.6,0.0,0.0,755.6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2931,33.0,2.0,2.0,105.35,577.5083333333333,577.5083333333333,1155.0166666666667,3465.05,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0
2932,55.0,2.0,1.0,113.6,898.9571428571428,898.9571428571428,1797.9142857142856,6292.7,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
2933,68.0,0.0,2.0,24.0,1423.0898011339852,0.0,0.0,1664.3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
2934,12.0,0.0,2.0,19.4,198.1,0.0,0.0,198.1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2935,71.0,1.0,2.0,86.1,863.6999999999999,1636.9126708427546,1727.3999999999999,6045.9,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0
2936,40.0,2.0,0.0,102.65,684.6916666666666,684.6916666666666,1369.3833333333332,4108.15,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0
2937,64.0,2.0,1.0,92.85,1196.15,1196.15,1196.15,5980.75,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
2938,53.0,2.0,2.0,97.75,840.5333333333333,840.5333333333333,840.5333333333333,5043.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
2939,12.0,2.0,0.0,83.8,205.95,205.95,0.0,1029.75,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
2940,53.0,1.0,1.0,54.45,713.6375,713.6375,1427.275,2854.55,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1
2941,72.0,2.0,3.0,97.95,1185.7083333333333,1636.9126708427546,1185.7083333333333,6813.30095644852,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
2942,46.0,0.0,1.0,19.95,907.05,0.0,0.0,907.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2943,40.0,0.0,0.0,24.6,973.95,0.0,0.0,973.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2944,12.0,1.0,2.0,50.95,121.15,242.3,121.15,605.75,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
2945,9.0,2.0,1.0,75.6,165.3875,165.3875,0.0,661.55,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2946,51.0,2.0,1.0,80.75,1029.225,0.0,0.0,4116.9,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
2947,49.0,2.0,3.0,90.4,898.93,898.93,898.93,4494.65,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
2948,41.0,2.0,1.0,99.8,851.86,0.0,1703.72,4259.3,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1
2949,56.0,1.0,3.0,60.25,820.6875,820.6875,0.0,3282.75,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
2950,4.0,0.0,1.0,20.2,55.7,0.0,0.0,55.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2951,20.0,1.0,0.0,64.15,254.89000000000001,254.89000000000001,254.89000000000001,1274.45,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
2952,26.0,0.0,3.0,20.25,493.95,0.0,0.0,493.95,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2953,20.0,2.0,2.0,105.85,373.27500000000003,373.27500000000003,746.5500000000001,2239.65,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
2954,7.0,2.0,0.0,75.45,160.25,0.0,0.0,480.75,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2955,7.0,2.0,1.0,93.85,127.12,0.0,254.24,635.6,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1
2956,51.0,2.0,1.0,99.0,839.6916666666666,839.6916666666666,1679.3833333333332,5038.15,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
2957,4.0,2.0,0.0,80.3,81.05,81.05,0.0,324.2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
2958,1.0,0.0,3.0,19.55,19.55,0.0,0.0,19.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2959,27.0,2.0,1.0,100.75,399.0785714285715,798.157142857143,399.0785714285715,2793.55,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
2960,22.0,2.0,1.0,100.75,349.1666666666667,349.1666666666667,698.3333333333334,2095.0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1
2961,12.0,1.0,0.0,53.75,162.1625,162.1625,0.0,648.65,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2962,3.0,1.0,0.0,31.0,47.525,0.0,0.0,95.05,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
2963,34.0,0.0,3.0,25.6,917.15,0.0,0.0,917.15,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
2964,24.0,1.0,1.0,58.35,336.725,336.725,0.0,1346.9,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
2965,51.0,2.0,3.0,80.0,1414.1166666666668,0.0,0.0,4242.35,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
2966,14.0,1.0,1.0,46.35,224.23333333333335,0.0,448.4666666666667,672.7,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2967,59.0,2.0,1.0,113.75,820.15625,1636.9126708427546,1640.3125,6561.25,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0
2968,3.0,2.0,1.0,90.4,53.69,53.69,53.69,268.45,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
2969,65.0,2.0,1.0,109.3,1048.2214285714285,1048.2214285714285,1901.7543253004314,6813.30095644852,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0
2970,5.0,2.0,0.0,70.25,110.63333333333333,0.0,0.0,331.9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2971,59.0,1.0,3.0,90.3,742.0071428571429,1484.0142857142857,1484.0142857142857,5194.05,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2972,72.0,1.0,3.0,65.25,746.475,1492.95,1492.95,4478.85,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2973,62.0,2.0,1.0,100.15,1047.2166666666667,1047.2166666666667,1901.7543253004314,6283.3,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
2974,28.0,2.0,3.0,94.5,443.23333333333335,886.4666666666667,443.23333333333335,2659.4,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1
2975,3.0,1.0,0.0,60.65,49.225,0.0,49.225,196.9,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2976,19.0,0.0,3.0,24.1,439.2,0.0,0.0,439.2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
2977,1.0,0.0,0.0,19.5,19.5,0.0,0.0,19.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2978,24.0,2.0,1.0,85.95,421.43,421.43,0.0,2107.15,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
2979,57.0,1.0,1.0,53.5,1011.9333333333334,0.0,0.0,3035.8,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2980,72.0,0.0,3.0,25.45,1423.0898011339852,0.0,0.0,1866.45,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2981,67.0,0.0,2.0,20.5,1423.0898011339852,0.0,0.0,1430.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2982,52.0,0.0,3.0,20.85,1071.6,0.0,0.0,1071.6,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2983,71.0,1.0,3.0,89.9,922.4499999999999,1636.9126708427546,1844.8999999999999,6457.15,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2984,26.0,0.0,0.0,26.0,684.05,0.0,0.0,684.05,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2985,35.0,2.0,0.0,113.2,489.25625,978.5125,978.5125,3914.05,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0
2986,55.0,2.0,3.0,69.05,1280.8666666666666,0.0,0.0,3842.6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2987,33.0,0.0,0.0,20.1,670.35,0.0,0.0,670.35,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2988,72.0,2.0,1.0,109.65,1125.75,1636.9126708427546,1901.7543253004314,6813.30095644852,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0
2989,1.0,0.0,0.0,19.2,19.2,0.0,0.0,19.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2990,10.0,1.0,0.0,33.9,149.225,0.0,149.225,298.45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2991,37.0,2.0,1.0,90.0,674.35,0.0,674.35,3371.75,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
2992,12.0,1.0,0.0,34.0,147.48333333333332,147.48333333333332,0.0,442.45,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2993,1.0,0.0,0.0,20.4,20.4,0.0,0.0,20.4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2994,62.0,1.0,3.0,38.6,586.3875,1172.775,0.0,2345.55,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
2995,1.0,1.0,2.0,25.25,25.25,0.0,0.0,25.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2996,18.0,1.0,0.0,60.6,385.45,385.45,0.0,1156.35,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
2997,69.0,2.0,1.0,89.95,1228.6299999999999,1228.6299999999999,1228.6299999999999,6143.15,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
2998,2.0,2.0,1.0,74.75,36.2,36.2,0.0,144.8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2999,19.0,0.0,0.0,20.6,414.95,0.0,0.0,414.95,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3000,12.0,2.0,1.0,84.45,264.8875,0.0,264.8875,1059.55,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3001,9.0,0.0,0.0,20.4,181.8,0.0,0.0,181.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3002,27.0,1.0,1.0,81.7,368.7583333333334,368.7583333333334,737.5166666666668,2212.55,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
3003,27.0,2.0,1.0,79.5,545.1375,0.0,0.0,2180.55,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1
3004,1.0,2.0,0.0,89.15,17.830000000000002,0.0,35.660000000000004,89.15,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1
3005,24.0,0.0,0.0,20.3,459.95,0.0,0.0,459.95,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3006,14.0,2.0,1.0,74.95,345.5833333333333,0.0,0.0,1036.75,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
3007,32.0,2.0,1.0,74.4,569.2375,569.2375,0.0,2276.95,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3008,11.0,0.0,0.0,20.0,211.95,0.0,0.0,211.95,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3009,1.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3010,38.0,2.0,0.0,80.45,790.6625,790.6625,0.0,3162.65,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3011,9.0,0.0,0.0,19.75,210.65,0.0,0.0,210.65,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3012,54.0,1.0,3.0,65.65,713.3399999999999,1426.6799999999998,0.0,3566.7,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
3013,29.0,1.0,3.0,71.0,520.025,0.0,1040.05,2080.1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
3014,44.0,2.0,1.0,89.2,1010.05,0.0,1010.05,4040.2,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
3015,59.0,1.0,1.0,86.75,740.8571428571429,1481.7142857142858,1481.7142857142858,5186.0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0
3016,3.0,1.0,1.0,55.3,65.38333333333334,0.0,65.38333333333334,196.15,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
3017,18.0,1.0,0.0,61.5,217.49,434.98,0.0,1087.45,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
3018,67.0,0.0,3.0,25.1,1423.0898011339852,0.0,0.0,1672.15,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3019,22.0,1.0,1.0,55.15,301.5125,301.5125,0.0,1206.05,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
3020,33.0,1.0,3.0,34.05,371.31666666666666,371.31666666666666,0.0,1113.95,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3021,5.0,0.0,0.0,19.95,107.05,0.0,0.0,107.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3022,2.0,0.0,0.0,19.95,38.15,0.0,0.0,38.15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3023,72.0,1.0,3.0,89.7,905.6142857142858,1636.9126708427546,1811.2285714285715,6339.3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
3024,9.0,0.0,0.0,20.4,184.1,0.0,0.0,184.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3025,67.0,0.0,0.0,26.3,1423.0898011339852,0.0,0.0,1688.9,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
3026,16.0,2.0,1.0,84.95,344.5625,0.0,344.5625,1378.25,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
3027,8.0,0.0,0.0,20.7,137.6,0.0,0.0,137.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3028,5.0,1.0,0.0,43.25,54.75,109.5,0.0,219.0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
3029,23.0,1.0,3.0,48.35,533.575,0.0,0.0,1067.15,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
3030,1.0,2.0,1.0,79.55,19.8875,0.0,19.8875,79.55,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3031,50.0,2.0,1.0,71.05,1148.2833333333333,0.0,0.0,3444.85,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3032,17.0,0.0,3.0,19.45,369.05,0.0,0.0,369.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3033,68.0,2.0,2.0,110.8,1079.0857142857144,1636.9126708427546,1901.7543253004314,6813.30095644852,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0
3034,1.0,2.0,1.0,84.5,21.125,0.0,21.125,84.5,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3035,25.0,2.0,1.0,69.3,604.3666666666667,0.0,0.0,1813.1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3036,67.0,1.0,2.0,49.35,830.3375,830.3375,830.3375,3321.35,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
3037,32.0,0.0,3.0,20.35,707.5,0.0,0.0,707.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3038,67.0,2.0,1.0,105.6,1016.0214285714285,1636.9126708427546,1901.7543253004314,6813.30095644852,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0
3039,72.0,1.0,3.0,64.45,773.5166666666668,1547.0333333333335,1547.0333333333335,4641.1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0
3040,71.0,2.0,3.0,108.6,1098.7,1098.7,1901.7543253004314,6813.30095644852,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1
3041,1.0,1.0,1.0,49.9,16.633333333333333,16.633333333333333,0.0,49.9,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3042,46.0,1.0,2.0,30.3,690.05,690.05,0.0,1380.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3043,2.0,1.0,1.0,30.4,78.65,0.0,0.0,78.65,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3044,1.0,1.0,0.0,45.4,22.7,0.0,0.0,45.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3045,48.0,1.0,1.0,65.65,773.6625,773.6625,773.6625,3094.65,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
3046,61.0,2.0,2.0,103.3,1086.3916666666667,0.0,1901.7543253004314,6518.35,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0
3047,32.0,2.0,2.0,84.15,517.1899999999999,517.1899999999999,517.1899999999999,2585.95,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
3048,2.0,1.0,1.0,44.45,41.35,0.0,0.0,82.7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3049,3.0,0.0,1.0,19.75,58.85,0.0,0.0,58.85,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3050,5.0,2.0,3.0,85.4,85.17999999999999,0.0,85.17999999999999,425.9,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
3051,71.0,1.0,2.0,89.9,906.1,1636.9126708427546,1812.2,6342.7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
3052,37.0,1.0,0.0,55.05,676.9166666666666,676.9166666666666,0.0,2030.75,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
3053,65.0,2.0,2.0,104.1,1116.675,0.0,1901.7543253004314,6700.05,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0
3054,67.0,2.0,2.0,106.6,1034.9571428571428,1034.9571428571428,1901.7543253004314,6813.30095644852,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0
3055,49.0,2.0,3.0,75.2,1226.1000000000001,0.0,0.0,3678.3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
3056,50.0,1.0,3.0,70.5,697.33,697.33,697.33,3486.65,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
3057,25.0,0.0,1.0,19.6,411.15,0.0,0.0,411.15,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3058,17.0,1.0,0.0,55.85,468.75,0.0,0.0,937.5,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
3059,64.0,0.0,0.0,24.05,1423.0898011339852,0.0,0.0,1559.15,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
3060,25.0,1.0,3.0,38.1,485.2,0.0,485.2,970.4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3061,23.0,2.0,1.0,106.4,413.9166666666667,413.9166666666667,827.8333333333334,2483.5,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1
3062,24.0,1.0,0.0,34.25,414.1,0.0,0.0,828.2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3063,37.0,2.0,1.0,100.05,762.11,0.0,1524.22,3810.55,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
3064,21.0,2.0,1.0,68.65,497.73333333333335,0.0,0.0,1493.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3065,1.0,1.0,0.0,45.8,22.9,0.0,0.0,45.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3066,10.0,2.0,0.0,75.75,259.09999999999997,0.0,0.0,777.3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3067,6.0,2.0,1.0,84.4,111.27000000000001,111.27000000000001,111.27000000000001,556.35,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
3068,51.0,2.0,3.0,96.4,818.5083333333333,1636.9126708427546,818.5083333333333,4911.05,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
3069,10.0,0.0,0.0,20.55,187.35,0.0,0.0,187.35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3070,6.0,1.0,3.0,50.95,61.52,123.04,61.52,307.6,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
3071,47.0,1.0,0.0,90.5,616.907142857143,1233.814285714286,1233.814285714286,4318.35,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
3072,61.0,1.0,1.0,79.4,803.4250000000001,1606.8500000000001,803.4250000000001,4820.55,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
3073,52.0,1.0,2.0,58.75,607.71,1215.42,1215.42,3038.55,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
3074,35.0,1.0,3.0,59.45,534.225,1068.45,0.0,2136.9,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
3075,71.0,2.0,2.0,105.7,1245.3583333333333,1245.3583333333333,1901.7543253004314,6813.30095644852,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0
3076,6.0,1.0,1.0,56.25,97.275,194.55,0.0,389.1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
3077,45.0,1.0,3.0,53.3,765.4166666666666,765.4166666666666,0.0,2296.25,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
3078,2.0,2.0,1.0,85.55,46.8625,0.0,46.8625,187.45,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3079,4.0,1.0,2.0,68.65,52.25,52.25,104.5,261.25,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
3080,2.0,1.0,0.0,24.3,38.45,0.0,0.0,38.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3081,4.0,2.0,1.0,77.85,74.8,0.0,74.8,299.2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3082,51.0,1.0,3.0,59.9,760.9,760.9,0.0,3043.6,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
3083,60.0,0.0,3.0,23.95,1423.0898011339852,0.0,0.0,1506.4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
3084,9.0,0.0,0.0,20.15,163.7,0.0,0.0,163.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3085,3.0,2.0,2.0,105.35,53.875,53.875,107.75,323.25,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1
3086,17.0,2.0,2.0,95.65,328.0,0.0,328.0,1640.0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
3087,8.0,2.0,1.0,87.05,190.525,0.0,190.525,762.1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3088,46.0,1.0,0.0,81.0,641.0583333333333,641.0583333333333,1282.1166666666666,3846.35,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
3089,68.0,1.0,3.0,82.45,806.657142857143,1613.314285714286,1613.314285714286,5646.6,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0
3090,1.0,1.0,0.0,53.5,17.833333333333332,0.0,17.833333333333332,53.5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3091,4.0,0.0,2.0,20.5,79.05,0.0,0.0,79.05,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3092,1.0,1.0,0.0,25.1,25.1,0.0,0.0,25.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3093,28.0,1.0,3.0,54.4,379.15,379.15,0.0,1516.6,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
3094,39.0,1.0,3.0,58.6,556.125,556.125,556.125,2224.5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3095,11.0,2.0,1.0,84.8,222.1875,0.0,222.1875,888.75,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3096,71.0,1.0,3.0,61.4,862.07,862.07,1724.14,4310.35,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
3097,2.0,0.0,0.0,20.4,42.9,0.0,0.0,42.9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3098,30.0,2.0,0.0,79.65,591.2875,591.2875,0.0,2365.15,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
3099,17.0,0.0,0.0,20.15,353.65,0.0,0.0,353.65,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3100,55.0,2.0,3.0,94.45,1014.6200000000001,1014.6200000000001,1014.6200000000001,5073.1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
3101,58.0,2.0,2.0,79.8,1131.7125,1131.7125,0.0,4526.85,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
3102,5.0,1.0,1.0,54.2,77.0625,77.0625,0.0,308.25,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3103,1.0,0.0,1.0,19.45,19.45,0.0,0.0,19.45,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3104,9.0,2.0,1.0,74.05,226.15,0.0,0.0,678.45,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3105,26.0,1.0,2.0,49.15,412.43333333333334,0.0,0.0,1237.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3106,50.0,0.0,3.0,19.4,1023.95,0.0,0.0,1023.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3107,72.0,2.0,2.0,113.65,1022.84375,1636.9126708427546,1901.7543253004314,6813.30095644852,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0
3108,43.0,2.0,3.0,106.0,566.5375,1133.075,1133.075,4532.3,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0
3109,56.0,0.0,2.0,25.95,1423.0898011339852,0.0,0.0,1444.05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3110,1.0,0.0,0.0,19.1,19.1,0.0,0.0,19.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
